geo,indicator,forecast_2023,model_used
ITC2,gva_sector_rstu,205.37666,Single
ITC3,gva_sector_rstu,2152.8398,Single
ITC4,gva_sector_rstu,7139.199,Single
ITF1,gva_sector_rstu,1560.2207,Single
ITF2,gva_sector_rstu,236.04968,Single
ITF3,gva_sector_rstu,7139.199,Single
ITF4,gva_sector_rstu,3011.6777,Single
ITF5,gva_sector_rstu,389.26068,Single
ITF6,gva_sector_rstu,1419.7703,Single
ITG1,gva_sector_rstu,5415.0044,Single
ITG2,gva_sector_rstu,1658.1495,Single
ITH1,gva_sector_rstu,888.9411,Single
ITH2,gva_sector_rstu,593.7422,Single
ITH3,gva_sector_rstu,7139.199,Single
ITH4,gva_sector_rstu,1567.6809,Single
ITH5,gva_sector_rstu,7139.199,Single
ITI1,gva_sector_rstu,5583.091,Single
ITI2,gva_sector_rstu,1280.7958,Single
ITI3,gva_sector_rstu,1780.5681,Single
ITI4,gva_sector_rstu,7139.199,Single
ITZZ,gva_sector_rstu,0.044314165,Single
LVZZ,gva_sector_rstu,0.044314165,Single
NL11,gva_sector_rstu,498.00235,Single
NL12,gva_sector_rstu,593.13354,Single
NL13,gva_sector_rstu,382.5737,Single
NL21,gva_sector_rstu,998.1705,Single
NL22,gva_sector_rstu,2201.0293,Single
NL23,gva_sector_rstu,361.05994,Single
NL32,gva_sector_rstu,4526.7153,Single
NL34,gva_sector_rstu,239.67926,Single
NL41,gva_sector_rstu,2516.7305,Single
NL42,gva_sector_rstu,1065.6705,Single
NLZZ,gva_sector_rstu,0.044314165,Single
NO02,gva_sector_rstu,443.7196,Single
NO06,gva_sector_rstu,454.61237,Single
NO07,gva_sector_rstu,444.69757,Single
NO08,gva_sector_rstu,3720.1086,Single
NO09,gva_sector_rstu,756.84424,Single
NO0A,gva_sector_rstu,1469.9285,Single
NO0B,gva_sector_rstu,0.044314165,Single
NOZZ,gva_sector_rstu,0.044314165,Single
PL21,gva_sector_rstu,1002.5623,Single
PL22,gva_sector_rstu,1076.3787,Single
PL41,gva_sector_rstu,983.21014,Single
PL42,gva_sector_rstu,537.3087,Single
PL43,gva_sector_rstu,223.12048,Single
PL51,gva_sector_rstu,806.3305,Single
PL52,gva_sector_rstu,223.60901,Single
PL61,gva_sector_rstu,514.7858,Single
PL62,gva_sector_rstu,345.37598,Single
PL63,gva_sector_rstu,664.7383,Single
PL71,gva_sector_rstu,567.30206,Single
PL72,gva_sector_rstu,259.65298,Single
PL81,gva_sector_rstu,483.0931,Single
PL82,gva_sector_rstu,474.0491,Single
PL84,gva_sector_rstu,285.65714,Single
PL91,gva_sector_rstu,1614.1189,Single
PL92,gva_sector_rstu,448.21548,Single
PLZZ,gva_sector_rstu,0.044314165,Single
PTZZ,gva_sector_rstu,0.044314165,Single
ROZZ,gva_sector_rstu,0.044314165,Single
RS11,gva_sector_rstu,787.7708,Single
RS12,gva_sector_rstu,448.7223,Single
RS21,gva_sector_rstu,233.24417,Single
RS22,gva_sector_rstu,175.57956,Single
RSZZ,gva_sector_rstu,0.044314165,Single
SEZZ,gva_sector_rstu,0.044314165,Single
