geo,indicator,forecast_2023,model_used
FRZZ,gva_sector_bde,35.264427855145186,Single
IE04,gva_sector_bde,15479.68551902847,Single
IE05,gva_sector_bde,179777.3524373957,Single
IE06,gva_sector_bde,66895.67651324606,Single
LVZZ,gva_sector_bde,35.264427855145186,Single
NL11,gva_sector_bde,5695.486287978253,Single
NL12,gva_sector_bde,5422.736170805434,Single
NL13,gva_sector_bde,3145.9773237743234,Single
NL21,gva_sector_bde,9618.157242205396,Single
NL22,gva_sector_bde,17882.814657256753,Single
NL23,gva_sector_bde,2834.3407692234623,Single
NL32,gva_sector_bde,16848.267973352413,Single
NL34,gva_sector_bde,4385.82970624936,Single
NL41,gva_sector_bde,32719.166450848013,Single
NL42,gva_sector_bde,9157.816680968761,Single
NLZZ,gva_sector_bde,7384.779633109409,Single
NO02,gva_sector_bde,35.264427855145186,Single
NO06,gva_sector_bde,3418.990197886057,Single
NO07,gva_sector_bde,35.264427855145186,Single
NO08,gva_sector_bde,35.264427855145186,Single
NO09,gva_sector_bde,35.264427855145186,Single
NO0A,gva_sector_bde,19318.723785204333,Single
NO0B,gva_sector_bde,35.264427855145186,Single
NOZZ,gva_sector_bde,47205.81007191767,Single
PL21,gva_sector_bde,12641.31913607099,Single
PL22,gva_sector_bde,28037.679679959823,Single
PL41,gva_sector_bde,19535.769125170395,Single
PL42,gva_sector_bde,6103.13895249529,Single
PL43,gva_sector_bde,5233.708549935394,Single
PL51,gva_sector_bde,18629.21017546734,Single
PL52,gva_sector_bde,4807.455449430341,Single
PL61,gva_sector_bde,9183.045389230922,Single
PL62,gva_sector_bde,4669.979553386633,Single
PL63,gva_sector_bde,12780.418942388016,Single
PL71,gva_sector_bde,12091.190615006304,Single
PL72,gva_sector_bde,4411.9292215653,Single
PL81,gva_sector_bde,5592.411366461089,Single
PL82,gva_sector_bde,8596.737884938593,Single
PL84,gva_sector_bde,3721.773297817188,Single
PL91,gva_sector_bde,17354.955684480017,Single
PL92,gva_sector_bde,15324.401186237585,Single
PLZZ,gva_sector_bde,35.264427855145186,Single
PTZZ,gva_sector_bde,35.264427855145186,Single
RS11,gva_sector_bde,2091.6152162494554,Single
RS12,gva_sector_bde,3318.4415853321375,Single
RS21,gva_sector_bde,2774.939656886097,Single
RS22,gva_sector_bde,3625.6711699138295,Single
RSZZ,gva_sector_bde,35.264427855145186,Single
SEZZ,gva_sector_bde,35.264427855145186,Single
AL01,gva_sector_c,121.2938463891877,Single
AL02,gva_sector_c,283.2154100772592,Single
AL03,gva_sector_c,46.90143470341937,Single
BEZZ,gva_sector_c,0.0,Single
CH01,gva_sector_c,0.0,Single
CH02,gva_sector_c,0.0,Single
CH03,gva_sector_c,0.0,Single
CH04,gva_sector_c,0.0,Single
CH05,gva_sector_c,0.0,Single
CH06,gva_sector_c,0.0,Single
CH07,gva_sector_c,0.0,Single
DE11,gva_sector_c,83426.34154922981,Single
DE12,gva_sector_c,32971.109684621886,Single
DE13,gva_sector_c,26583.476480348872,Single
DE14,gva_sector_c,30775.022351182048,Single
DE21,gva_sector_c,70429.08848406636,Single
DE22,gva_sector_c,16211.203079552484,Single
DE23,gva_sector_c,16225.595016636315,Single
DE24,gva_sector_c,11590.588339993452,Single
DE25,gva_sector_c,21695.94036683913,Single
DE26,gva_sector_c,13509.34372022225,Single
DE27,gva_sector_c,23604.161133074038,Single
DE30,gva_sector_c,10950.945829709604,Single
DE40,gva_sector_c,12876.47822557923,Single
DE50,gva_sector_c,7375.756129388136,Single
DE60,gva_sector_c,17194.969419215064,Single
DE71,gva_sector_c,29689.545722452163,Single
DE72,gva_sector_c,9412.329899785078,Single
DE73,gva_sector_c,11693.719810747847,Single
