indicator,Multi_MAPE,Single_MAPE,Multi_RMSE,Single_RMSE,Multi_MAE,Single_MAE,Multi_R2,Single_R2,MAPE_Improvement,Better
hotels_avg_duration_of_stay_foreign,37.885933967987185,22.330071103990687,18.220602704386682,11.142051772955044,10.820364080000166,6.55536140329956,-0.4554894145772481,0.4557305994861657,-15.555862863996497,Single
hotels_avg_duration_of_stay_total,30.37043985207904,18.940191519605794,17.751544587239614,9.224097562411275,10.27569196845229,5.500405170416305,-0.47627390997119967,0.6013952910659905,-11.430248332473244,Single
hotels_domestic_arrivals,24.68963410717121,30.277972053513352,5453115.232960651,7568277.623225534,3194627.7981111817,4407259.5065376125,0.7380273789506986,0.4953844093379943,5.5883379463421425,Multi
hotels_domestic_overnights,40.09751611515075,14.846013063881466,17792843.988458436,8693760.936265996,10457098.945972895,5061884.55600446,0.2645256341198059,0.8244130697431926,-25.251503051269285,Single
hotels_foreign_arrivals,41.64109039244548,43.37903810394124,24571715.503161233,28658868.606690805,14389807.153437497,16917165.898536984,0.266226582649274,0.0018194563350597548,1.737947711495763,Multi
hotels_foreign_overnights,38.79399758507344,27.677079780026276,34565485.64562895,47329089.59151908,21379120.305821013,28244047.71953507,0.6992072195790318,0.43605287996643827,-11.116917805047166,Single
hotels_total_arrivals,31.93645012073037,31.937105404908333,30018707.05843437,35194390.90094487,17512775.701306786,20516515.220353983,0.41757877043181835,0.19942847631172733,0.0006552841779638996,Multi
hotels_total_arrivals_per_km2,68.27141784950555,29.532198686785677,12317.145040231895,7672.212504976131,7419.734866698446,4438.942355124317,-0.4409442350660384,0.44092726922783854,-38.73921916271988,Single
hotels_total_arrivals_per_person,46.562054460620246,22.56016299622515,10.54939532025223,5.486659239776577,8.275607319126678,3.9732768092226536,-0.5395933676194535,0.5835461570892211,-24.001891464395094,Single
hotels_total_overnights,34.19435074185797,17.106734492782895,52392725.444953054,38477119.625501096,31431885.590200033,22694257.50965306,0.6083083270153776,0.7887447724856361,-17.08761624907507,Single
land_area,253.84436891492564,25.51172895289872,163676.99998446423,15110.544462222364,98021.43898497806,8986.022376824461,-41.43051705936592,0.6383710106188862,-228.33263996202692,Single
population,29.82525184673552,38.73091316864869,20126166.81554029,34446828.67777361,11672283.945815563,19917395.089796472,0.4970431764710884,-0.4733538376714952,8.905661321913172,Multi
receipts,31.92133402652486,34.73945091488223,25661.951832896983,22100.7883155588,14933.852315933067,13031.591897876191,0.4721658837111804,0.6084983326809966,2.8181168883573635,Multi
rooms,40.01135639146347,33.417865679613904,207254.89975216825,295197.7431972839,125483.78551095516,172119.8172572463,0.3296164507160181,-0.3600027960474992,-6.593490711849564,Single
short_stay_total_arrivals,38.44764544555845,25.82604042757279,3668320.2867541136,1975418.7644438234,2133002.3327176548,1197338.430759363,-0.5059536386394918,0.5632876672224194,-12.621605017985665,Single
short_stay_total_arrivals_per_km2,102.08296501792178,50.89863294158518,1013.3123871979857,569.5842597095117,673.9906013346327,368.2458387130609,-0.7427301844056211,0.4493705845828395,-51.1843320763366,Single
short_stay_total_arrivals_per_person,61.41399196300523,36.332659493199685,1.5920397201280279,1.0425160241341365,1.2599008430580898,0.7405040897852017,-0.03763756476391156,0.5550580372527256,-25.081332469805545,Single
short_stay_total_overnights,30.375453590331063,23.236666103518967,5462778.252543689,3935913.5724467165,3840971.066014286,2434057.126710287,0.4224846245254307,0.7002028401660407,-7.138787486812095,Single
turnover_accommodation,34.482659578316,30.034105204737266,19072524.968205806,8656020.85787315,11118017.506382776,5127663.900867042,0.2046718401239802,0.8361801349221073,-4.448554373578734,Single
turnover_catering,31.381820858297683,32.69196257783596,33679891.16462598,29049765.324869383,19460050.27018797,16812574.2595333,-0.012469639558909673,0.24677295195716742,1.310141719538277,Multi
turnover_total,33.33607630413678,19.73348875901981,52773683.59553557,23286587.993657175,30574364.955795962,13565211.494632876,0.07448816252605706,0.8197983021137455,-13.60258754511697,Single
units,32.07833660762807,30.198254028845938,4287.030907955778,3900.4105719643903,2529.6465061358695,2334.4150364676284,0.276469161958781,0.4010859977601323,-1.8800825787821274,Single
