geo,indicator,forecast_2023,model_used
CH02,gva_sector_bde,33344.32085337342,Single
CH03,gva_sector_bde,29670.78496917459,Single
CH04,gva_sector_bde,18848.53098358271,Single
CH05,gva_sector_bde,26624.30815025086,Single
CH06,gva_sector_bde,16326.066824953119,Single
CH07,gva_sector_bde,6665.267602020773,Single
DE11,gva_sector_bde,76177.00679735809,Single
DE12,gva_sector_bde,34454.66138005443,Single
DE13,gva_sector_bde,29988.517687268235,Single
DE14,gva_sector_bde,31769.715448184834,Single
DE21,gva_sector_bde,65807.51294934923,Single
DE22,gva_sector_bde,19046.37214607666,Single
DE23,gva_sector_bde,17044.709765658754,Single
DE24,gva_sector_bde,12620.488736194882,Single
DE25,gva_sector_bde,22368.653751152928,Single
DE26,gva_sector_bde,14557.12284433936,Single
DE27,gva_sector_bde,25520.74070997824,Single
DE30,gva_sector_bde,14724.805380200141,Single
DE40,gva_sector_bde,16872.22511487185,Single
DE50,gva_sector_bde,8572.566663902548,Single
DE60,gva_sector_bde,20415.720606403862,Single
DE71,gva_sector_bde,32110.181190041323,Single
DE72,gva_sector_bde,10518.566375010985,Single
DE73,gva_sector_bde,12925.722193446389,Single
DE80,gva_sector_bde,8530.946948949651,Single
DE91,gva_sector_bde,26711.540903455454,Single
DE92,gva_sector_bde,18340.908866211947,Single
DE93,gva_sector_bde,12066.76041551683,Single
DE94,gva_sector_bde,27292.15127170535,Single
DEA1,gva_sector_bde,46881.44224392524,Single
DEA2,gva_sector_bde,36112.825417089756,Single
DEA3,gva_sector_bde,22522.958194714258,Single
DEA4,gva_sector_bde,27357.614747277727,Single
DEA5,gva_sector_bde,41222.506855452055,Single
DEB1,gva_sector_bde,14001.019260033507,Single
DEB2,gva_sector_bde,4755.311337593884,Single
DEB3,gva_sector_bde,28256.82149600124,Single
DEC0,gva_sector_bde,10989.623542295596,Single
DED2,gva_sector_bde,13996.103932106587,Single
DED4,gva_sector_bde,12296.857234378673,Single
DED5,gva_sector_bde,7228.687456807421,Single
DEE0,gva_sector_bde,18355.209474295138,Single
DEF0,gva_sector_bde,20521.327845606087,Single
DEG0,gva_sector_bde,18861.112744696224,Single
FIZZ,gva_sector_bde,14.105904688578448,Single
FR10,gva_sector_bde,56606.39824124829,Single
FRB0,gva_sector_bde,13406.695389706423,Single
FRC1,gva_sector_bde,7589.681116165682,Single
FRC2,gva_sector_bde,7022.38940163037,Single
FRD1,gva_sector_bde,7264.289380102142,Single
FRD2,gva_sector_bde,13543.947961350908,Single
FRE1,gva_sector_bde,18640.545994776672,Single
FRE2,gva_sector_bde,9170.48820275579,Single
FRF1,gva_sector_bde,13311.055899905321,Single
FRF2,gva_sector_bde,7528.45014551459,Single
FRF3,gva_sector_bde,10135.13471710566,Single
FRG0,gva_sector_bde,21392.54287350864,Single
FRH0,gva_sector_bde,15309.420115207022,Single
FRI1,gva_sector_bde,14390.054780373714,Single
FRI2,gva_sector_bde,2633.5250799925566,Single
FRI3,gva_sector_bde,8940.489041383482,Single
FRJ1,gva_sector_bde,7687.50662281996,Single
FRJ2,gva_sector_bde,16742.6362815204,Single
FRK1,gva_sector_bde,7063.797873237214,Single
FRK2,gva_sector_bde,43781.97017089869,Single
FRL0,gva_sector_bde,18201.67053401836,Single
FRM0,gva_sector_bde,608.031627243238,Single
FRY1,gva_sector_bde,1102.6782156166637,Single
FRY2,gva_sector_bde,1008.7484149817361,Single
FRY3,gva_sector_bde,509.2382783896379,Single
FRY4,gva_sector_bde,1514.5783044051466,Single
FRY5,gva_sector_bde,191.89087985901278,Single
FRZZ,gva_sector_bde,14.105904688578448,Single
IE04,gva_sector_bde,13015.278887391552,Single
IE05,gva_sector_bde,110393.44928424536,Single
IE06,gva_sector_bde,50295.08115708124,Single
LVZZ,gva_sector_bde,14.105904688578448,Single
NL11,gva_sector_bde,6747.517939741298,Single
NL12,gva_sector_bde,5266.719422064073,Single
NL13,gva_sector_bde,3304.686469168947,Single
NL21,gva_sector_bde,10229.85643719339,Single
NL22,gva_sector_bde,16443.43453488913,Single
NL23,gva_sector_bde,2713.5296018735935,Single
NL32,gva_sector_bde,15750.836837619448,Single
NL34,gva_sector_bde,4129.310894768638,Single
NL41,gva_sector_bde,31933.187535057892,Single
NL42,gva_sector_bde,9779.368218419135,Single
NLZZ,gva_sector_bde,6618.669532290702,Single
NO02,gva_sector_bde,14.105904688578448,Single
