geo,year,geo_label,nuts_level,country_code,country_name,is_el_regional_unit,employees,self_employed,self_employed_with_employees,self_employed_without_employees,contributing_family_members,labour_force,long_term_unemployment,long_term_unemployment_rate,employment_part_time,employment_full_time,employment_part_time_pct,employment_full_time_pct,permanent_employment,permanent_employment_pct,temporary_employment,temporary_employment_pct,deprivation,housing,involuntary_part_time,involuntary_temporary,involuntary_temporary_pct,involuntary_part_time_pct,neets,neets_pop_prc,persons_low_work,persons_risk_poverty,fca_epl,fca_no_epl,empl_rate_ED0-2,empl_rate_ED3-4,empl_rate_ED5-8,skills_isco_0,skills_isco_4_5,skills_isco_9,skills_isco_6_8,skills_isco_1_3,skills_isco_1_3_pct,skills_isco_4_5_pct,skills_isco_6_8_pct,skills_isco_9_pct,sector_a,sector_bde,sector_c,sector_f,sector_g,sector_h,sector_i,sector_jklmnu,sector_opq,sector_rst,sector_a_pct,sector_bde_pct,sector_c_pct,sector_f_pct,sector_g_pct,sector_h_pct,sector_i_pct,sector_jklmnu_pct,sector_opq_pct,sector_rst_pct,sector_a_lq,sector_bde_lq,sector_c_lq,sector_f_lq,sector_g_lq,sector_h_lq,sector_i_lq,sector_jklmnu_lq,sector_opq_lq,sector_rst_lq,total_employment,total_employment_rate,unemployment,unemployment_rate,weekly_hours,youth_employment,youth_employment_rate,youth_long_term_unemployment_rate,youth_unemployment,youth_unemployment_rate
DEB2,2018,Trier,2,DE,Germany,0,250300.0,23500.0,12500.0,11100.0,,282600.0,,,72700.0,177600.0,26.427,64.558,,,,,,,,,,,,7.5,,,-0.383,-0.357,52.2,82.4,89.6,,78177.0,19911.0,58497.0,116734.0,39.841,26.682,19.965,6.796,5812.0,,46579.0,21635.0,41542.0,10838.0,15237.0,32564.0,79136.0,8637.0,2.113,,16.932,7.864,15.101,3.94,5.539,11.837,28.766,3.14,1.808,,0.876,1.166,1.087,0.782,1.48,0.689,1.072,0.698,275100.0,78.6,7400.0,2.6,35.3,,,,,
DEB2,2019,Trier,2,DE,Germany,0,251100.0,22500.0,12200.0,10300.0,,280500.0,,,74200.0,176900.0,26.992,64.351,,,,,,,,,,,,6.9,,,-0.374,-0.356,53.5,83.4,89.7,,75726.0,19766.0,59939.0,117765.0,40.752,26.204,20.741,6.84,6598.0,,50776.0,24419.0,36491.0,12948.0,13292.0,31569.0,76346.0,8979.0,2.4,,18.471,8.883,13.274,4.71,4.835,11.484,27.772,3.266,2.126,,0.964,1.316,0.975,0.937,1.299,0.659,1.025,0.722,274900.0,79.6,5800.0,2.0,35.1,,,,,
DEB2,2020,Trier,2,DE,Germany,0,224400.0,,,,,254900.0,,,67700.0,156700.0,27.376,63.364,,,,,,,,,,,,,,,-0.441,-0.449,53.2,79.0,85.0,,58347.0,,50111.0,102548.0,,,,,,,42048.0,,33982.0,,,,35933.0,,,,17.003,,13.741,,,,14.53,,,,0.842,,1.086,,,,0.518,,247300.0,75.4,,,35.0,,,,,
DEB2,2021,Trier,2,DE,Germany,0,213200.0,16400.0,,,,237700.0,,,69000.0,144100.0,29.922,62.489,,,,,2.0,9.0,,,,,,,2.6,10.1,,,55.0,79.2,87.7,,66393.0,25677.0,45803.0,92230.0,36.79,26.484,18.271,10.242,,,40042.0,19971.0,31507.0,,,,69299.0,,,,17.364,8.66,13.663,,,,30.052,,,,0.853,1.456,1.067,,,,1.045,,230600.0,75.6,,,34.2,,,,,
DEB2,2022,Trier,2,DE,Germany,0,235200.0,16100.0,,,,257800.0,,,78500.0,156700.0,31.077,62.035,,,,,3.2,11.9,,,,,,,3.2,8.8,,,62.3,82.8,88.5,,74078.0,23837.0,55666.0,99458.0,36.639,27.29,20.507,8.781,,,44560.0,23444.0,33699.0,,12792.0,,78467.0,,,,17.641,9.281,13.341,,5.064,,31.064,,,,0.9,1.481,1.043,,1.553,,1.091,,252600.0,79.7,,,34.6,,,,,
DEB2,2023,Trier,2,DE,Germany,0,261800.0,22200.0,,,,291000.0,,,85500.0,176400.0,30.0,61.895,,,,,3.5,12.2,,,,,,,4.3,9.2,,,66.6,86.2,90.6,,80642.0,24556.0,64870.0,115147.0,38.256,26.793,21.552,8.158,,,46684.0,28306.0,42027.0,12440.0,16942.0,12871.0,81188.0,,,,16.38,9.932,14.746,4.365,5.945,4.516,28.487,,,,0.867,1.507,1.139,0.899,1.699,0.245,0.992,,285000.0,82.7,,,34.3,,,,,
DEB2,2024,Trier,2,DE,Germany,0,248200.0,17300.0,,,,272300.0,,,84600.0,163600.0,31.781,61.458,,,,,5.5,12.8,,,,,,,11.3,15.4,,,62.3,85.7,90.1,,79191.0,25142.0,62322.0,103435.0,36.045,27.597,21.718,8.762,,,44105.0,23432.0,32844.0,,19152.0,,79823.0,,,,16.568,8.802,12.338,,7.195,,29.986,,,,0.876,1.405,0.977,,1.996,,1.02,,266200.0,81.2,,,34.0,,,,,
DEB3,2008,Rheinhessen-Pfalz,2,DE,Germany,0,841400.0,95600.0,44300.0,51400.0,7700.0,1002200.0,26300.0,45.8,233400.0,608000.0,24.706,64.359,,,,,,,,,,,30890.0,8.7,,,-0.513,-0.62,47.1,75.1,87.5,,,,,,,,,,18851.0,6066.0,212468.0,56718.0,127063.0,44144.0,33707.0,145211.0,238888.0,47223.0,1.995,0.642,22.491,6.004,13.45,4.673,3.568,15.371,25.287,4.999,1.188,0.384,1.062,0.901,0.997,0.976,0.949,0.917,1.022,0.947,944700.0,70.7,57500.0,5.7,35.4,197020.0,55.49,,16900.0,7.9
DEB3,2009,Rheinhessen-Pfalz,2,DE,Germany,0,832600.0,89100.0,43100.0,46000.0,,984200.0,25100.0,42.8,227600.0,605000.0,24.581,65.342,,,,,,,,,,,39530.0,11.2,,,-0.661,-0.808,46.4,74.9,87.3,,,,,,,,,,16914.0,7336.0,205985.0,61184.0,126481.0,39816.0,30512.0,148551.0,235338.0,36952.0,1.827,0.792,22.247,6.608,13.66,4.3,3.295,16.044,25.417,3.991,1.172,0.455,1.083,0.988,1.014,0.909,0.857,0.927,1.004,0.833,925900.0,70.4,58600.0,5.9,35.4,184810.0,52.36,3.3,19400.0,9.5
DEB3,2010,Rheinhessen-Pfalz,2,DE,Germany,0,826500.0,88300.0,42000.0,46300.0,,978600.0,27000.0,44.8,229700.0,596800.0,25.011,64.983,,,,,,,,,,,38020.0,10.8,,,-0.654,-0.789,47.0,74.5,88.2,,,,,,,,,,15921.0,7979.0,197714.0,56776.0,118674.0,41573.0,30877.0,151139.0,240268.0,39567.0,1.734,0.869,21.528,6.182,12.922,4.527,3.362,16.457,26.162,4.308,1.129,0.506,1.071,0.928,0.955,0.965,0.904,0.94,1.015,0.909,918400.0,70.8,60200.0,6.1,35.6,180240.0,51.2,3.0,18700.0,9.4
DEB3,2011,Rheinhessen-Pfalz,2,DE,Germany,0,839500.0,93500.0,40900.0,52500.0,,988100.0,21200.0,40.7,237000.0,602400.0,25.307,64.325,,,,,,,,,,,33800.0,9.7,,,-0.677,-0.789,53.6,75.1,87.6,,250050.0,85282.0,175806.0,413144.0,41.375,25.042,17.607,8.541,17017.0,9227.0,199522.0,57373.0,122159.0,42702.0,32883.0,150835.0,246601.0,42879.0,1.817,0.985,21.305,6.126,13.044,4.56,3.511,16.106,26.332,4.579,1.189,0.556,1.065,0.922,0.97,0.964,0.929,0.915,1.02,0.976,936500.0,71.6,52100.0,5.2,35.6,188620.0,54.12,,18200.0,8.8
DEB3,2012,Rheinhessen-Pfalz,2,DE,Germany,0,856500.0,91800.0,39400.0,52400.0,,997000.0,15700.0,35.6,236500.0,620000.0,24.816,65.058,,,,,,,,,,,33800.0,9.7,,,-0.564,-0.607,54.0,76.4,87.8,,251686.0,90022.0,182051.0,425253.0,41.747,24.708,17.872,8.837,16227.0,17711.0,203970.0,58352.0,115379.0,42616.0,35045.0,148385.0,258994.0,46499.0,1.703,1.858,21.403,6.123,12.107,4.472,3.677,15.57,27.177,4.879,1.176,1.042,1.075,0.912,0.91,0.937,0.962,0.887,1.044,1.048,953000.0,72.6,44000.0,4.3,35.5,191790.0,55.04,,16000.0,7.7
DEB3,2013,Rheinhessen-Pfalz,2,DE,Germany,0,866800.0,89800.0,41400.0,48400.0,5200.0,1006900.0,16100.0,35.4,246300.0,620400.0,25.611,64.511,,,,,,,,,,,35640.0,10.2,,,-0.602,-0.635,54.2,76.8,89.0,,255727.0,83639.0,184161.0,434786.0,42.217,24.831,17.882,8.121,15500.0,15725.0,191729.0,57926.0,137907.0,46758.0,35939.0,141641.0,262131.0,48949.0,1.612,1.635,19.936,6.023,14.34,4.862,3.737,14.728,27.257,5.09,1.203,0.986,1.02,0.885,1.0,1.006,0.984,0.872,1.048,1.063,961700.0,73.2,45300.0,4.4,35.2,189750.0,54.3,,16500.0,8.0
DEB3,2014,Rheinhessen-Pfalz,2,DE,Germany,0,876300.0,89800.0,41600.0,48200.0,,1010000.0,14800.0,36.3,254000.0,622300.0,26.196,64.181,,,,,,,,,,,28040.0,8.0,,,-0.633,-0.667,47.4,77.0,89.9,,261945.0,81703.0,192143.0,430168.0,41.532,25.29,18.551,7.888,15224.0,14502.0,202286.0,62707.0,140968.0,46020.0,36004.0,144355.0,259672.0,41504.0,1.57,1.496,20.863,6.467,14.539,4.746,3.713,14.888,26.781,4.281,1.181,0.912,1.054,0.942,1.036,0.985,0.976,0.885,1.021,0.917,969600.0,73.3,40700.0,4.0,35.1,190370.0,54.32,,12800.0,6.3
DEB3,2015,Rheinhessen-Pfalz,2,DE,Germany,0,872400.0,89400.0,43300.0,46200.0,,1007700.0,14400.0,34.1,257200.0,615200.0,26.631,63.698,,,,,,,,,,,32060.0,9.1,,,-0.653,-0.701,45.4,78.0,88.9,,261201.0,81826.0,184846.0,435236.0,41.871,25.128,17.783,7.872,16781.0,12765.0,196182.0,60003.0,141120.0,47658.0,37231.0,147189.0,258892.0,35145.0,1.738,1.322,20.313,6.213,14.612,4.935,3.855,15.24,26.806,3.639,1.331,0.808,1.041,0.915,1.039,1.015,1.006,0.894,1.018,0.789,965800.0,73.2,42200.0,4.1,35.0,190880.0,54.17,,15700.0,7.6
DEB3,2016,Rheinhessen-Pfalz,2,DE,Germany,0,893000.0,90000.0,42600.0,47500.0,,1029500.0,18300.0,42.7,263300.0,629800.0,26.677,63.81,,,,,,,,,,,35100.0,9.8,,,-0.743,-0.835,48.3,78.3,88.1,,267946.0,83202.0,189892.0,441858.0,41.647,25.255,17.898,7.842,14596.0,15247.0,195710.0,61137.0,148045.0,48459.0,33820.0,151389.0,266064.0,44511.0,1.479,1.545,19.829,6.194,14.999,4.91,3.427,15.338,26.957,4.51,1.197,0.989,1.024,0.926,1.065,1.007,0.9,0.887,1.017,0.983,987000.0,73.5,42800.0,4.1,35.0,197740.0,55.21,,14200.0,6.7
DEB3,2017,Rheinhessen-Pfalz,2,DE,Germany,0,906500.0,83600.0,39600.0,44000.0,,1033400.0,14000.0,34.8,272100.0,634400.0,27.385,63.849,,,,,,,,,,,34840.0,9.7,,,-0.771,-0.871,48.5,78.8,87.2,,264186.0,84755.0,196041.0,445048.0,42.058,24.966,18.526,8.01,12595.0,13869.0,202566.0,59993.0,138204.0,50752.0,35756.0,155797.0,273887.0,43549.0,1.268,1.396,20.387,6.038,13.909,5.108,3.599,15.68,27.565,4.383,1.054,0.884,1.057,0.885,0.997,1.024,0.956,0.907,1.038,0.958,993600.0,73.7,40300.0,3.8,34.6,207270.0,57.7,,13700.0,6.2
DEB3,2018,Rheinhessen-Pfalz,2,DE,Germany,0,900900.0,84400.0,40300.0,44100.0,,1024300.0,12900.0,35.2,264500.0,636400.0,26.779,64.433,,,,,,,,,,,31290.0,8.8,,,-0.736,-0.829,48.5,79.3,86.6,,255951.0,81031.0,195172.0,452403.0,43.278,24.485,18.671,7.752,12752.0,13388.0,194531.0,62343.0,139123.0,53790.0,35831.0,154333.0,263856.0,49089.0,1.291,1.355,19.695,6.312,14.086,5.446,3.628,15.625,26.714,4.97,1.105,0.87,1.019,0.936,1.014,1.081,0.969,0.909,0.995,1.105,987700.0,73.9,36600.0,3.5,34.7,200790.0,56.47,,13500.0,6.3
DEB3,2019,Rheinhessen-Pfalz,2,DE,Germany,0,924700.0,78700.0,38700.0,39900.0,,1041200.0,11500.0,32.2,270800.0,653900.0,26.921,65.006,,,,,,,,,,,30870.0,8.8,,,-0.748,-0.855,49.8,79.6,88.1,,254370.0,85427.0,193899.0,468551.0,44.09,23.936,18.246,8.039,12650.0,15084.0,200522.0,65285.0,133901.0,54515.0,38419.0,159441.0,269710.0,47984.0,1.258,1.5,19.935,6.49,13.312,5.42,3.819,15.851,26.813,4.77,1.114,0.959,1.041,0.962,0.978,1.078,1.026,0.91,0.99,1.054,1005900.0,74.9,35600.0,3.3,34.8,210900.0,60.11,,11100.0,5.0
DEB3,2020,Rheinhessen-Pfalz,2,DE,Germany,0,1000700.0,69300.0,37300.0,32100.0,,1120300.0,,,309800.0,690800.0,28.819,64.26,,,,,,,,,,,,9.6,,,-0.79,-0.914,50.4,80.1,85.3,,275212.0,77326.0,182317.0,486355.0,43.654,24.703,16.364,6.941,,,238924.0,52561.0,124354.0,49824.0,32494.0,163360.0,313554.0,32736.0,,,22.225,4.889,11.568,4.635,3.023,15.196,29.168,3.045,,,1.101,0.866,0.914,1.012,0.961,0.878,1.039,0.597,1075000.0,75.2,46000.0,4.0,34.6,,,,,
DEB3,2021,Rheinhessen-Pfalz,2,DE,Germany,0,969200.0,71500.0,35600.0,35800.0,,1090300.0,17700.0,37.5,287400.0,681800.0,27.55,65.357,,,,,3.4,11.6,,,,,31380.0,9.3,9.7,18.2,,,52.0,79.5,88.4,,276431.0,86974.0,203322.0,478382.0,42.781,24.721,18.183,7.778,14150.0,13180.0,222973.0,63869.0,127047.0,47724.0,27064.0,167238.0,303462.0,33846.0,1.356,1.263,21.374,6.122,12.179,4.575,2.594,16.031,29.09,3.244,1.154,0.718,1.05,1.029,0.951,0.973,0.887,0.934,1.011,0.615,1043200.0,75.4,47200.0,4.2,34.7,212440.0,62.97,,15500.0,6.8
DEB3,2022,Rheinhessen-Pfalz,2,DE,Germany,0,901100.0,68400.0,31500.0,36900.0,,1008800.0,13800.0,37.1,267900.0,633200.0,27.573,65.171,,,,,4.7,12.0,,,,,,8.9,8.5,11.5,,,54.4,80.1,86.2,,272172.0,79661.0,177356.0,448551.0,41.821,25.376,16.536,7.427,,12785.0,203792.0,55409.0,118222.0,44185.0,34035.0,154910.0,282436.0,37909.0,,1.316,20.975,5.703,12.168,4.548,3.503,15.944,29.069,3.902,,0.766,1.07,0.91,0.952,0.931,1.074,0.876,1.021,0.774,971600.0,75.2,37300.0,3.6,34.6,,,,,
DEB3,2023,Rheinhessen-Pfalz,2,DE,Germany,0,943300.0,69200.0,36100.0,33100.0,,1054100.0,,,290500.0,652800.0,28.624,64.322,,,,,8.1,15.6,,,,,29510.0,9.0,11.2,12.6,,,55.7,80.9,89.0,,285284.0,77047.0,168341.0,490248.0,43.085,25.072,14.794,6.771,,,200206.0,60504.0,128215.0,48390.0,42841.0,167632.0,294570.0,30945.0,,,19.727,5.962,12.633,4.768,4.221,16.517,29.025,3.049,,,1.045,0.904,0.976,0.981,1.206,0.896,1.011,0.676,1014900.0,76.6,39200.0,3.6,34.4,215770.0,65.81,,12800.0,5.6
DEB3,2024,Rheinhessen-Pfalz,2,DE,Germany,0,973000.0,74300.0,40300.0,34100.0,,1085000.0,,,303100.0,669800.0,28.9,63.863,,,,,7.6,14.6,,,,,,9.5,10.1,16.4,,,56.7,81.4,87.6,,270674.0,82488.0,162807.0,482815.0,43.628,24.459,14.712,7.454,,,192426.0,59626.0,113745.0,49934.0,40992.0,161113.0,304909.0,30656.0,,,18.347,5.685,10.845,4.761,3.908,15.362,29.072,2.923,,,0.97,0.907,0.859,0.99,1.084,0.836,0.989,0.641,1048800.0,77.5,36400.0,3.2,34.3,,,,,
DEC0,2008,Saarland,2,DE,Germany,0,408400.0,37000.0,17500.0,19500.0,,481800.0,16600.0,47.7,113600.0,294800.0,25.414,65.951,339565.0,83.145,27435.0,6.718,,,7612.0,,,6.701,20290.0,11.6,,,,,45.2,71.9,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447000.0,67.3,34800.0,7.1,35.0,82220.0,47.0,,11000.0,11.8
DEC0,2009,Saarland,2,DE,Germany,0,398300.0,43100.0,23100.0,20000.0,,484000.0,16600.0,40.4,107000.0,291300.0,24.159,65.771,363506.0,91.264,34118.0,8.566,,,13094.0,4053.0,11.879,12.237,20810.0,11.9,,,,,42.8,71.1,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442900.0,66.5,41100.0,8.4,35.7,85490.0,48.88,,11000.0,11.4
DEC0,2010,Saarland,2,DE,Germany,0,402600.0,36800.0,20500.0,16300.0,,472900.0,15300.0,46.6,112100.0,290500.0,25.477,66.023,351747.0,87.369,24191.0,6.009,,,14299.0,5224.0,21.595,12.756,16970.0,9.8,,,,,45.5,70.2,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440000.0,67.4,32900.0,6.9,35.3,81770.0,47.22,,9900.0,10.8
DEC0,2011,Saarland,2,DE,Germany,0,403600.0,34900.0,18700.0,16200.0,,466600.0,14300.0,51.6,114000.0,289500.0,25.968,65.945,336469.0,83.367,38769.0,9.606,,,14645.0,6632.0,17.106,12.846,18610.0,11.2,,,,,51.1,71.3,86.7,,117230.0,44872.0,91582.0,179707.0,39.149,25.538,19.951,9.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439000.0,68.4,27700.0,5.9,35.1,81000.0,48.75,,8800.0,9.8
DEC0,2012,Saarland,2,DE,Germany,0,415300.0,33200.0,17400.0,15800.0,,480300.0,12400.0,40.7,113300.0,302000.0,25.189,67.141,355647.0,85.636,39100.0,9.415,,,17224.0,7567.0,19.353,15.202,16040.0,9.7,,,,,48.7,73.3,86.7,,122114.0,43531.0,101113.0,181399.0,38.665,26.028,21.552,9.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449800.0,69.0,30600.0,6.3,35.0,90970.0,55.0,,10900.0,10.7
DEC0,2013,Saarland,2,DE,Germany,0,419800.0,32200.0,16700.0,15500.0,,481900.0,12900.0,43.8,113800.0,305900.0,25.133,67.557,363056.0,86.483,34094.0,8.121,,,12765.0,5690.0,16.689,11.217,17620.0,10.7,,,,,49.0,74.6,86.3,,120375.0,44142.0,106107.0,180029.0,38.722,25.891,22.823,9.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452800.0,69.9,29400.0,6.0,34.8,81790.0,49.66,,9800.0,10.7
DEC0,2014,Saarland,2,DE,Germany,0,414000.0,30800.0,16700.0,14100.0,,473100.0,13500.0,47.7,108800.0,305200.0,24.438,68.553,359465.0,86.827,34527.0,8.34,,,13274.0,5261.0,15.237,12.2,16880.0,10.3,,,,,42.9,76.7,84.8,,121458.0,43558.0,103586.0,174255.0,37.822,26.362,22.483,9.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445200.0,70.2,28300.0,5.8,34.9,83960.0,51.23,,7500.0,8.2
DEC0,2015,Saarland,2,DE,Germany,0,414800.0,31400.0,16700.0,14700.0,,473800.0,13900.0,51.1,116400.0,298400.0,26.064,66.816,355604.0,85.729,33146.0,7.991,,,13294.0,4534.0,13.679,11.421,17170.0,10.5,,,,,43.5,75.6,89.3,,116585.0,45346.0,102567.0,179796.0,39.23,25.438,22.379,9.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446600.0,70.7,27300.0,5.6,34.6,84960.0,51.97,,8300.0,8.9
DEC0,2016,Saarland,2,DE,Germany,0,429800.0,38200.0,20600.0,17600.0,,493400.0,8700.0,35.8,121500.0,308300.0,25.906,65.736,364221.0,84.742,42626.0,9.918,,,11520.0,8477.0,19.887,9.481,19440.0,11.7,,,,,46.0,76.4,87.1,,124558.0,37505.0,100729.0,204362.0,41.623,25.369,20.516,7.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000.0,71.9,24400.0,4.9,34.8,92650.0,55.76,,9500.0,9.3
DEC0,2017,Saarland,2,DE,Germany,0,425900.0,39900.0,21700.0,18200.0,,489000.0,9500.0,42.3,124200.0,301700.0,26.607,64.632,360107.0,84.552,39469.0,9.267,,,9079.0,6216.0,15.749,7.31,18740.0,11.4,,,,,45.7,77.8,87.0,,129318.0,35209.0,101516.0,199649.0,40.456,26.205,20.571,7.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466800.0,72.6,22400.0,4.5,34.5,89420.0,54.39,,8200.0,8.4
DEC0,2018,Saarland,2,DE,Germany,0,428600.0,36400.0,19800.0,16600.0,,484200.0,8600.0,47.6,124300.0,304200.0,26.674,65.279,371526.0,86.684,34556.0,8.063,,,7763.0,4878.0,14.116,6.245,14020.0,8.7,,,,,47.7,77.3,89.4,,122717.0,38077.0,98004.0,205402.0,42.012,25.1,20.045,7.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466000.0,73.5,18100.0,3.6,34.5,90820.0,56.35,,5900.0,6.1
DEC0,2019,Saarland,2,DE,Germany,0,425500.0,35400.0,17600.0,17800.0,,479500.0,7600.0,41.9,117700.0,307800.0,25.515,66.724,378504.0,88.955,28749.0,6.757,,,7614.0,3591.0,12.491,6.469,13370.0,8.5,,,,,46.6,77.5,90.3,,118912.0,35724.0,92469.0,212227.0,43.688,24.479,19.035,7.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461300.0,73.6,18200.0,3.7,34.8,89350.0,56.81,,5200.0,5.5
DEC0,2020,Saarland,2,DE,Germany,0,424900.0,27800.0,,,,472500.0,,,119400.0,305500.0,26.201,67.04,381792.0,89.855,22448.0,5.283,,,6875.0,1232.0,5.488,5.758,,,,,,,48.5,77.3,87.4,,121096.0,34560.0,87563.0,195542.0,41.403,25.64,18.54,7.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455700.0,73.2,,,34.7,,,,,
DEC0,2021,Saarland,2,DE,Germany,0,433500.0,31400.0,16400.0,15000.0,,482300.0,,,123700.0,309800.0,26.528,66.438,364406.0,84.061,44549.0,10.277,3.0,12.4,5559.0,2281.0,5.12,4.494,,10.3,7.4,18.6,,,50.2,79.5,87.0,,124916.0,34210.0,98826.0,194863.0,40.689,26.084,20.636,7.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466300.0,74.0,16100.0,3.2,35.0,,,,,
DEC0,2022,Saarland,2,DE,Germany,0,439000.0,29700.0,17100.0,12600.0,,487200.0,,,133900.0,305100.0,28.556,65.067,380720.0,86.724,55493.0,12.641,5.8,14.4,7579.0,1192.0,2.148,5.66,,9.3,8.4,16.1,,,50.3,79.8,87.7,,134974.0,33491.0,94372.0,192921.0,38.867,27.193,19.013,6.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468900.0,74.3,18400.0,3.7,34.4,,,,,
DEC0,2023,Saarland,2,DE,Germany,0,438400.0,32200.0,20000.0,12200.0,,488200.0,,,131900.0,306500.0,27.969,64.992,375462.0,85.644,58475.0,13.338,9.0,13.6,5462.0,1163.0,1.989,4.141,,9.8,8.7,14.3,,,49.2,81.2,87.6,,136540.0,33235.0,88629.0,203801.0,39.952,26.766,17.374,6.515,,,89643.0,28445.0,66700.0,18691.0,,73003.0,142846.0,13253.0,,,19.008,6.032,14.143,3.963,,15.48,30.29,2.81,,,1.007,0.915,1.092,0.816,,0.84,1.055,0.623,471600.0,74.8,17000.0,3.4,34.1,,,,,
DEC0,2024,Saarland,2,DE,Germany,0,433100.0,29500.0,18500.0,,,480900.0,,,122700.0,310300.0,26.495,67.005,,,,,8.4,14.4,,,,,,11.6,9.0,15.3,,,46.4,81.1,87.6,,120976.0,37070.0,86708.0,205434.0,42.405,24.972,17.898,7.652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463100.0,74.1,17900.0,3.6,34.5,,,,,
DED2,2008,Dresden,2,DE,Germany,0,663700.0,74400.0,29500.0,45000.0,,845500.0,58900.0,55.9,150500.0,513299.0,20.319,69.299,,,,,,,,,,,42530.0,14.0,,,0.128,0.234,41.7,69.7,82.7,,,,,,,,,,12992.0,8177.0,145307.0,66286.0,83517.0,36447.0,33467.0,112805.0,198824.0,34331.0,1.754,1.104,19.618,8.949,11.275,4.921,4.518,15.23,26.843,4.635,1.044,0.66,0.927,1.344,0.835,1.027,1.202,0.909,1.085,0.878,740700.0,70.1,105400.0,12.3,36.8,169000.0,55.64,5.3,31000.0,15.5
DED2,2009,Dresden,2,DE,Germany,0,655700.0,78100.0,32700.0,45400.0,,837700.0,49900.0,49.0,145800.0,509900.0,19.807,69.27,,,,,,,,,,,38770.0,13.4,,,0.047,0.134,40.4,70.7,83.7,,,,,,,,,,12317.0,7279.0,137887.0,61914.0,87266.0,33092.0,34142.0,121053.0,195423.0,36525.0,1.673,0.989,18.732,8.411,11.855,4.496,4.638,16.445,26.548,4.962,1.073,0.568,0.912,1.258,0.88,0.95,1.207,0.95,1.049,1.035,736100.0,71.1,101800.0,12.0,36.9,163000.0,56.34,5.2,29900.0,15.5
DED2,2010,Dresden,2,DE,Germany,0,657200.0,78300.0,33300.0,45000.0,,822200.0,40900.0,47.7,147900.0,509300.0,20.076,69.133,,,,,,,,,,,34030.0,12.3,,,-1.232,-1.559,41.2,72.2,84.7,,,,,,,,,,14183.0,8012.0,134005.0,65829.0,85054.0,32935.0,31860.0,118218.0,200484.0,36411.0,1.925,1.088,18.19,8.936,11.545,4.471,4.325,16.047,27.214,4.942,1.254,0.633,0.905,1.341,0.853,0.953,1.163,0.917,1.055,1.043,736700.0,72.9,85800.0,10.3,36.7,161930.0,58.54,3.6,22500.0,12.2
DED2,2011,Dresden,2,DE,Germany,0,656600.0,81900.0,37100.0,44800.0,,811700.0,37900.0,53.4,140200.0,516400.0,18.928,69.718,,,,,,,,,,,25470.0,9.9,,,-0.014,0.094,49.8,73.6,87.2,,194033.0,47578.0,180639.0,311217.0,41.67,25.98,24.186,6.37,12857.0,13285.0,138864.0,63902.0,84198.0,36387.0,33517.0,119095.0,198156.0,34305.0,1.736,1.794,18.748,8.627,11.367,4.913,4.525,16.079,26.753,4.631,1.136,1.012,0.937,1.298,0.846,1.039,1.197,0.914,1.037,0.987,740700.0,74.6,71000.0,8.6,37.1,159420.0,61.97,3.4,15000.0,8.6
DED2,2012,Dresden,2,DE,Germany,0,648200.0,82200.0,36600.0,45600.0,,792100.0,32300.0,53.5,137900.0,510300.0,18.847,69.742,,,,,,,,,,,23660.0,9.5,,,-0.48,-0.494,47.1,73.6,87.9,,191974.0,40383.0,184975.0,311429.0,42.328,26.092,25.141,5.489,11400.0,13902.0,133182.0,64825.0,83640.0,33634.0,33488.0,122808.0,195911.0,32842.0,1.558,1.9,18.202,8.86,11.431,4.597,4.577,16.784,26.775,4.488,1.076,1.066,0.914,1.32,0.86,0.963,1.198,0.956,1.028,0.964,731700.0,74.5,60400.0,7.5,37.1,148350.0,59.58,,12900.0,8.0
DED2,2013,Dresden,2,DE,Germany,0,652500.0,78700.0,29000.0,49600.0,,790000.0,29700.0,51.2,172100.0,480400.0,23.514,65.637,,,,,,,,,,,23500.0,9.7,,,-0.546,-0.56,41.8,75.2,86.1,,198579.0,45610.0,175487.0,308876.0,41.093,26.419,23.347,6.068,9978.0,8907.0,131744.0,68005.0,92637.0,31626.0,32343.0,116111.0,195103.0,35676.0,1.363,1.217,18.0,9.292,12.657,4.321,4.419,15.864,26.657,4.874,1.018,0.734,0.921,1.365,0.883,0.894,1.164,0.939,1.025,1.018,731900.0,74.7,58100.0,7.3,36.7,136230.0,56.22,,14300.0,9.5
